"Q. Every time I eat spicy food, I poop blood. Why?","Hello. I have gone through your information and test reports (attachment removed to protect patient identity). So, in view of that, there are a couple of things that I can opine upon: Hope that helps. For more information consult a general surgeon online -->",
Q. What does abutment of the nerve root mean?,Hi. I have gone through your query with diligence and would like you to know that I am here to help you. For further information consult a neurologist online -->,
Q. Will Nano-Leo give permanent solution for erection problem?,Hi. For further doubts consult a sexologist online -->,
"Q. Every time I eat spicy food, I poop blood. Why?","Hello. I have gone through your information and test reports (attachment removed to protect patient identity). So, in view of that, there are a couple of things that I can opine upon: Hope that helps. For more information consult a general surgeon online -->",
Q. Will Kalarchikai cure multiple ovarian cysts in PCOD?,"Hello. I just read your query. See Kalarachi Kai choornam is helpful in amenorrhea. As far as small cysts are concerned they are unmatured eggs which failed to induce menstrual cycle previously, as a result, they got collected in the ovary and they will remain in the ovary. Now, you have got your periods you can start trying for conception. But I advise you to do it under the supervision of a nearby gynecologist because egg size is important while conception and that you can know by ovulation study. Ovulation study is performed under the supervision of a gynecologist. For gall stones, surgical intervention is required generally. Medicine is not of much help.",
Q. I masturbate only by rubbing the tip of the penis. Is it a wrong way?,Hi. For further doubts consult a sexologist online -->,
"Q. Is the sharp pain that I experienced on my left armpit, a sign of heart attack?","Hi. I understand your concern as your grandparents passed of a heart attack, the fear you have is genuine. But, just pain in your chest is not an indication of a heart attack. Since you gave a history of carbonated food and tablet Amoxicillin along with thyroid medication, these both can cause an acid reflux and that can cause heartburn and lead to such non-specific pain. However, if the pain was associated with sweating and stabbing character or constricting type with radiation to the left arm, then it is always better to get an ECG done to see if it is related to your heart. Heartburn. ECG. For further information consult an internal medicine physician online.--->",
Q. What is the small fleshy growth in my anus?,"Hi. I have seen your attached picture (attachment removed to protect patient identity). It shows old hemorrhoids called as skin tags. This picture, along with the pain that you are describing is suggestive of anal fissure. This is a tear in the wall of the anus, at the base of these skin tags. Here is what you need to do: To heal the fissure, do sitz bath. Take lukewarm water in a medium sized tub, put two teaspoons of ordinary salt per liter of water. Total 10 g salt per liter of water. Now sit in this water and try to push out on the anus. Try to make the water clean and sooth your anal region. Sit for around 15 minutes, 3 to 4 times every day for a month or so. Try to do this at least twice per day if you are working professional. It will decrease pain, itching, and help to heal the fissure. Do these for around 6 to 8 weeks. For pain relief during passing stools as well as healing of the fissure, I suggest the following or equivalent generic combinations for at least three weeks, after that only sitz bath should be enough: For constipation, I suggest you try the following: Curing constipation treats these and also prevents these from troubling again. Some people need surgical treatment for bleeding hemorrhoids, but only if dietary measures are not effective in controlling the problem. I hope that helps. Kindly leave feedback. Follow-up if you need any more information. For more information consult a surgical gastroenterologist online -->",
Q. Can long-time earphone usage cause pain in ears?,"Hi. My understanding and inference is that the pain is not related to the earphones or sound level. This is because of loud noise which usually produces classical symptoms like giddiness, ringing sound in ear, hearing loss, intolerance to loud sounds and some pain in ear. Your symptoms are not very classical to diagnose. Please answer below questions for clear diagnosis. With the details available as of now, I infer that the pain is muscular most probably. For the same, I suggest you the following measures. To understand any occurrence of sound trauma to your ears we must do a pure tone audiometry. This is the definitive investigation to understand any damage to inner ear due to sound. I feel a strong pain killer like Aspirin is not required for these complaints. However, there is no reason to worry as of now. Muscle ache. Bad posture. Rigorous exercise. Pure tone audiometry (this investigation is usually present in speech centers and otolaryngology clinics). For further information consult an ENT otolaryngologist online.--->",
Q. What is the reason for period like cramps 12 days before period?,Hi. I do understand your concern and due respect for that. For further information consult an obstetrician and gynaecologist online -->,
Q. What are the possible causes for heart trembling?,Hi. I read your query and understand your concerns. For further information consult your neurologist online -->,
Q. Will Kalarchikai cure multiple ovarian cysts in PCOD?,"Hello. I just read your query. See Kalarachi Kai choornam is helpful in amenorrhea. As far as small cysts are concerned they are unmatured eggs which failed to induce menstrual cycle previously, as a result, they got collected in the ovary and they will remain in the ovary. Now, you have got your periods you can start trying for conception. But I advise you to do it under the supervision of a nearby gynecologist because egg size is important while conception and that you can know by ovulation study. Ovulation study is performed under the supervision of a gynecologist. For gall stones, surgical intervention is required generally. Medicine is not of much help.",
Q. I am getting pain in penis and tingling sensation in testicles. Please help.,"Hi. Your symptoms do point towards chronic prostatitis. With negative culture and positive pus cells, it is likely that you are suffering from CPPS IIIA, which is non-bacterial inflammatory chronic prostatitis. Now, this is a difficult condition to manage and requires long-term therapy. I would suggest that you follow up with a urologist on a long term basis. Therapy takes some time and different medications work for different patients. IC (interstitial cystitis- painful bladder) is also a possible condition, but CPPS is more common in males than IC. You do not meet all criteria for IC as per the classic definitions. So, I would keep CPPS as the first differential. I am mentioning some tests that you may want to get done to clarify the situation in a better way. Recurrent infections. Urine anti-proliferative factor, EPS Culture (expressed prostatic secretions) after prostatic massage, uroflowmetry with post-void residual urine assessment and cystoscopy. 1. CPPS IIIA. 2. BPS (bladder pain syndrome) / IC. I suggest combination of Amitriptyline, alpha blockers, NSAIDS (nonsteroidal anti-inflammatory drugs) and Gabapentin. Dietary modifications will be necessary. Consult your specialist doctor, discuss with him or her and take the medicine with consent. Stay away from spices, coffee and anything that you feel trigger the symptoms or aggravate them. Revert back with the reports to a urologist online.--->",
Q. What is the home remedy for burning sensation of the anus?,Hi. The following are the causes for burning sensation in the anus. Here are some home remedies for curing the burning sensation of the anus.,
Q. What is the solution for frequent urination after sex?,"Hello. Please relax and do not worry. I will explain you everything in detail. 1. Urine routine. 2. Urine culture and sensitivity. 3. Ultrasound of abdomen and pelvis with post-void residual urine. 4. Hemogram. 5. Serum creatinine. Consult your specialist doctor, discuss with him or her and take the treatment below. 1. Tablet Norfloxacin 400 mg in the morning and evening for five days to be started after giving a urine sample for culture. 2. Tablet Pan 40 (Pantoprazole) in the morning for five days. 3. Syrup Cital 10 mL (Disodium hydrogen citrate) in glass of water in the morning and evening for seven days. Drink at least 2 liters of water daily. Revert back with the reports to a urologist online.--->",
Q. I feel numbness in penis. Is it due to nerve impingement?,"Hi. This is a localized numbness that we are bothered with. Disease starting from this region without any other associated symptoms is quite rare and without them we may not think of a systemic pathology right away. Have you tried nerve tonics? I suggest back strengthening exercises and Pregabalin 75 mg once a day for two weeks. Vitamin B12 levels and HbA1c should be helpful. Consult a specialist doctor, discuss with him or her and take the medicine with consent. Lack of erections may suggest a more systemic disease, but we need to have more a detailed talk before we can attribute symptoms. For further information consult a urologist online -->",
Q. My right eye is smaller than my left eye. How to correct it?,Hi. I understand your concerns. The treatment options for you include: Consult an eye care ophthalmologist online for further follow up -->,
Q. What does abutment of the nerve root mean?,Hi. I have gone through your query with diligence and would like you to know that I am here to help you. For further information consult a neurologist online -->,
Q. Will Nano-Leo give permanent solution for erection problem?,Hi. For further doubts consult a sexologist online -->,
"Q. Every time I eat spicy food, I poop blood. Why?","Hello. I have gone through your information and test reports (attachment removed to protect patient identity). So, in view of that, there are a couple of things that I can opine upon: Hope that helps. For more information consult a general surgeon online -->",
Q. Will Kalarchikai cure multiple ovarian cysts in PCOD?,"Hello. I just read your query. See Kalarachi Kai choornam is helpful in amenorrhea. As far as small cysts are concerned they are unmatured eggs which failed to induce menstrual cycle previously, as a result, they got collected in the ovary and they will remain in the ovary. Now, you have got your periods you can start trying for conception. But I advise you to do it under the supervision of a nearby gynecologist because egg size is important while conception and that you can know by ovulation study. Ovulation study is performed under the supervision of a gynecologist. For gall stones, surgical intervention is required generally. Medicine is not of much help.",
Q. I masturbate only by rubbing the tip of the penis. Is it a wrong way?,Hi. For further doubts consult a sexologist online -->,
Q. I masturbate only by rubbing the tip of the penis. Is it a wrong way?,Hi. For further doubts consult a sexologist online -->,
Q. What can the painful inflamed ridges on penis be?,Hello. I had a look at the photo (attachment removed to protect patient identity). For further information consult a urologist online -->,
Q. Can you suggest any medicine to get proper erection?,Hi. 1. Hyperlipidemia. 2. Dapoxetine. Erectile dysfunction. Exercise and dietary changes. For further information consult a sexologist online.--->,
Q. Which ayurvedic medicine can give a long time relief from asthma?,"Hello. Regarding the continuation of medicines, you may have to use the multivitamin tablet, Septilin (Tinospora) and Bresol (Turmeric, Vasaka, and Vaividang) for a long time till your allergic condition persists. These medicines are for helping your body develop good immunity against the respiratory problems. These medicines act slightly different than inhalers. Although, I would like to tell you that inhalers are scientific. Ayurvedic medicines may not help to get respite from an acute problem. Asthma is a manifestation of hypersensitivity. It is wise to find the cause of the hypersensitivity. We call the same allergy. Rhinitis asthma is different manifestations of allergy. Allergy is present in the genes, and we may not be able to cure allergy entirely. Allergen avoidance forms the mainstay of the treatment and management of allergy. You should be carefully noting down which areas and circumstances lead to the symptoms in you. Like going to gardens, smoking, pollution, dust, particular smells and fragrances, fumes, effluents, climate, etc. You should also note when the symptoms are more and when they are less. Whether there are any seasonal or diurnal variations. Once you have a detailed diary regarding this, you will be able to make some reasonable conclusions regarding when you have to be careful. Next method of finding out the allergen is allergy testing. The two methods available are skin prick testing and blood immunoCAP method. Both methods are easy and fast, but skin prick testing is more accurate. Once we find out the allergens causing the problem for you, we can give you specific advice on how to avoid these allergens and stay safe. The treatment of Septilin and Bresol that you are taking are to help your body stay healthy, improve immunity, provide all nutrients and micronutrient for the body to deal with offending agents. But these are not the definitive cure for the problem. Hence, it is not possible to say clearly till what time you will have to take the medicines. Additionally, if you get an asthma attack during the course of these medicines, you may still need inhalers or nebulization or medicines on an SOS basis. Do share with us your prescriptions and investigations reports so that we can help you better. Hope to see you healthy soon. For more information consult an allergy specialist online -->",
Q. I have pink rash on the side of my nose that gets worsened in sunlight. What could it be?,"Hi. After carefully reading your history I came to a conclusion that there are two possibilities of your rash. Drug reaction: Photoallergic dermatitis: I would advise you take Prednisolone 40 mg in tapering doses and sunscreen with at least 50 spf, thrice daily at 8 AM,11 AM AND 2 PM, with 2.5 finger tip unit (one finger tip unit is the amount of ointment expelled from a tube with a nozzle of 5 mm diameter, from the skin crease that is closest to the end of the finger, to the tip of the index finger) for at least face. Consult a dermatologist online for further follow up -->",
Q. Kindly suggest a permanent cure for penile yeast infection.,"Hi. Always evaluate the cause of recurrent yeast infection. It can be any of the following reasons. Maintain good genital hygiene. Daily wash the genital area with soap and water and keep it dry. If you are uncircumcised, then clean under the foreskin. If it recurs after stopping the treatment, then continue the treatment once in a week regimen after consulting your dermatologist. If none of these works, then go for circumcision. For further information consult an internal medicine physician online -->",
Q. Having melasma on face. Can Kojivit Gel be used and how to use it?,"Hi. I have few questions for you to suggest the most appropriate treatment. Also, please get her hormonal tests done to ensure that it is not hormonal (FSH and LH). And please do follow the below suggestions: Avoid sun exposure - Use a sunscreen (UVA and B) minimum 30 SPF. (Neutrogena is good but you may use any as per your skin or requirement. Even shalaks pharmaceutical has a good sun cream- UV AVO) If she has to go out or even indoors, she must clean her face and then apply sunscreen.",
Q. What treatment will help for discolored skin and red circles in inner thigh?,"Hello. At the onset I would like to tell you that though I understand your concern and situation, but there is nothing to be ashamed or apprehensive of yourself. It is a medical problem and can only be tackled by proper medical treatment and advice, and not by hiding your problem from doctors. It is great that you do not smoke as it may increase your problem. According to your weight and height your BMI is 35, which falls in borderline to moderately to severely obese. I advise you to visit or ask an endocrinologist regarding the shrinking of the testicles and erectile issues as these may be related to hormonal balance or even obesity. Red circles on the inner thighs (attachment removed to protect patient identity) are indicative of fungal infection known as tinea cruris. For this, a course of antifungals is advised. I would suggest the following treatment. Consult your specialist doctor, discuss with him or her and take the medicine with consent. The outgrowths of skin are skin tags and they are usually related to hyperlipidemia. They are not harmful and only have cosmetic concerns. They are best dealt with by simple office based surgery with cautery machine requiring only local anesthesia, which is a 5 minute superficial procedure. But, they will not go on their own. You may get your fasting serum lipid profile done, which will measure the levels of cholesterol, LDL (low-density lipoprotein), VLDL (very low density lipoprotein) and HDL (high-density lipoprotein). If any of these are abnormal suitable, then medicine can be started. Medicine is important as abnormal lipid profile increases one's risk of cardiac events in the future. One important thing on which I cannot emphasize enough would be decreasing your weight. If you can gradually decrease your weight even by a few pounds, you would see a lot of these medical problems would get better by themselves. You may follow up after two to three weeks. Revert back after three weeks to a dermatologist online -->",
Q. I am hearing a strange noise only at night. Please help.,Hi. Revert with the reports to an ENT otolaryngologist online -->,
Q. Can I use Kojivit gel to get fair skin?,"Hi. One's skin color has 2 components. First one is genetic, which cannot be changed. Every skin color is beautiful in its own way and we should learn to love our skin color and augment it and not hide or lighten it. The second component is acquired, which is due to the influence of environment, sunlight, hormones, aging, etc. We can only target the acquired component of fair skin color while attempting lightening procedures. I suggest you antioxidant capsules like capsule Antoxid HC (Beta-carotene) and apply sunscreen lotion Lashield gel at 8 AM and 12 PM. Also, you can apply Glyaha koj lotion (Hydroquinone) at night time. Start with an alternate night application initialy as it may irritate your skin a bit and after a week or so, shift to daily night application. Consult your specialist doctor, discuss with him or her and take the treatment with consent. You can go for chemical peeling or microdermabrasion from your dermatologist which will help in exfoliating and give you a clearer skin tone. All these treatments are free of side effects. You may use them for three months. For further information consult a dermatologist online -->",
Q. There is a thin black line on my finger nail. Is it skin cancer or melanoma?,"Hi. I can understand your concern. I have gone through the attached picture (attachment removed to protect patient identity). Presence of linear pigmented lines on the nails can be due to multiple causes. In white people they are considered abnormal and require thorough assessment including biopsy. In dark skinned people it is a common variant. The most common cause of these lines is racial factors. Others being drugs, trauma, lichen planus, subungual nevi and malignant melanoma. You do not have to worry too much, but do keep a watch on the pigmentation. If you notice any variation within the pigmented line or pigmentation on the adjacent nail fold or finger pulp, then consult a dermatologist in person and get yourself evaluated. Regarding moles at other sites, it is sometimes possible that they can disappear. So you do not have to worry about that. For further queries, consult a dermatologist online -->",
Q. What does my blood investigation suggest?,Hi. For further information consult a criticalcare physician online -->,
Q. What does abutment of the nerve root mean?,Hi. I have gone through your query with diligence and would like you to know that I am here to help you. For further information consult a neurologist online -->,
Q. Will Nano-Leo give permanent solution for erection problem?,Hi. For further doubts consult a sexologist online -->,
"Q. Every time I eat spicy food, I poop blood. Why?","Hello. I have gone through your information and test reports (attachment removed to protect patient identity). So, in view of that, there are a couple of things that I can opine upon: Hope that helps. For more information consult a general surgeon online -->",
Q. Will Kalarchikai cure multiple ovarian cysts in PCOD?,"Hello. I just read your query. See Kalarachi Kai choornam is helpful in amenorrhea. As far as small cysts are concerned they are unmatured eggs which failed to induce menstrual cycle previously, as a result, they got collected in the ovary and they will remain in the ovary. Now, you have got your periods you can start trying for conception. But I advise you to do it under the supervision of a nearby gynecologist because egg size is important while conception and that you can know by ovulation study. Ovulation study is performed under the supervision of a gynecologist. For gall stones, surgical intervention is required generally. Medicine is not of much help.",
Q. I masturbate only by rubbing the tip of the penis. Is it a wrong way?,Hi. For further doubts consult a sexologist online -->,
Q. What is the cause for itching of face and chest after sex?,Hello. Kindly revert back with the details to a dermatologist online -->,
Q. I am having mild umbilical hernia after C-section. Is it curable in Ayurveda?,"Hello. I understand your concern. Since you had C-section, you are likely to develop incisional hernia which is a common issue faced post C-sections if proper care is not taken during wound healing. It is not curable with only medicines but it can be preventable from reaching further stages. If you find and center close by which practices post partum care in Ayurveda then get the following done. Apply Dhanvantara taila followed by veshta bandhana (abdominal binder). Avoid lifting weights and too much physical exertion.",
Q. Increased intraocular pressure in both the eyes. Should I go for Laser Peripheral Iridotomy surgery(LPI)?,"Hello, Thanks for posting your query at icliniq.com. Hence I advise you to consult an eyecare ophthalmologist online for treatment accordingly -->",
Q. I am getting recurrent left eye pain with worsening eyesight. What is the problem?,"Hi. Minimize the use of steroids as much as possible to avoid side effects such as an increase in eye pressure leading to glaucoma. Both Sterdex (Dexamethasone) and Chibro are steroids. They may relieve your symptoms in the short run but may harm your eyes if used for long term. Pain in the corner should not affect your eyesight. Just use appropriate glasses. For lubricant, you can start with Carboxymethylcellulose containing drops, and it can be changed later if more lubrication is needed. For allergies, Olopatadine containing drops can be used. Keep in touch with your doctor.",
Q. What is the reason for decrease in the visual field even after having medicines for glaucoma?,"Hello. I am sorry to hear about what you are going through and wish all the health in the world. Fortunately, Celexa (Citalopram) is not significantly correlated with glaucoma as a side effect, and I doubt that the progression of your disease is related to your intake of the antidepressant. Glaucoma is a chronic disease that tends to progress regardless of all actions taken by the ophthalmologist slowly. Our main approach towards glaucoma is to keep it under control because we are not able to treat it and based on your history of ophthalmic care you seem to be in good hands, but you should be very punctual on your follow-up and doctor's recommendations. You can also add artificial tears four times daily at least to that list of eye drops that you are using. Dry eye is inevitable with all the medications that you are using.",
Q. My child got hurt while playing. Can we use T-Bact or Neosporin ointment?,Hello. Revert back with the answers to the above questions to a paediatrician online -->,
Q. My father has been detected with glaucoma. Do we need to take urgent action?,"Hi. The thing with glaucoma is that it is a progressive condition and we can arrest its progress to a level that it does not cause further damage. The vision loss that has already been done by the disease is not reversible. Our goal here is to lower the pressure to such a level so that it does not cause further damage. The severity of damage is assessed: For the photographs, you have sent: For more information consult an eye care ophthalmologist online -->",
Q. Can minimally invasive glaucoma surgery be done in sensitive eyes with glaucoma?,"Hello. I am very sorry to hear about your mother's eyes. I suspect that she must have undergone the retina laser and the injections for a condition called as diabetic retinopathy. I feel that most likely it is a complication of diabetic retinopathy that might have caused a high pressure in her eyes. Xen gel stent is currently FDA approved for refractory glaucoma not caused by diabetic neovascularization and Inn focus micro shunt is currently being tested for long term side effects and usefulness in such situations. I must be clear in letting you know that neovascular glaucoma is a very adamant disease to treat and the treatment may not be straightforward and may require multiple procedures and reviews with the treating doctor, yet the most often agreed upon surgery, across most hospitals in the world is currently Ahmed glaucoma valve, along with of course the laser and injections. In case you need further clarification or if your mother is not a diabetic, please send a scanned copy of all her doctors records and prescriptions. I will do my best in helping you understand the situation.",
Q. Are Formonide and Pantacid enough for asthma and GERD?,"Hello. A Formamide inhaler is a good medicine for asthma. Is that dose right for you or not depends on your level of asthma control? If it is well controlled, it can be continued. However, if over the last three months of your symptoms were well controlled may be able to attend come down with the inhaler dose. I would suggest you be in touch with your pulmonologist for this. If your GERD (gastroesophageal reflux disease) symptoms are only occasional taking Pantacid as and when needed shall suffice.",
Q. I am taking Foracort for asthma. Will it give complete cure?,"Hi. Having night symptoms mean that your asthma is not well controlled and upgrading the treatment is required. Foracort Inhaler 400 mg is a right combination that is used daily. I recommend you take Singulair 4 mg tablet (Montelukast) once daily in the evening. Use blue inhaler during the time of exacerbation every five minutes till 20 minutes. If there is no improvement, you should visit the nearest ER (emergency). Also, let me know if you have a PEFR (peak expiratory flow rate) chart.",
Q. Kindly mention about the foods to be avoided in an asthma patient.,"Hello. As you said correctly that asthma patients should always take care of their diets as some food ingredients may cause a severe asthma attack. Grossly we cannot avoid all food types because there is person to person variability to the food allergy. So you should strictly avoid food that is causing some difficulty in breathing or attack. To find out exactly we can do skin prick allergy test or blood allergy test so that you definitely know what food you are allergic to. After that, you must avoid those food items. Processed foods, some bakery items containing eggs, chilled drinks, food colorants, should be strictly avoided. Always check ready-made foods or processed foods for ingredients. Sometimes butter, cheese, yogurt, and milk also needs to be avoided in some cases of diagnosed allergy. Otherwise, you can enjoy fresh fruits and vegetables in your diet.",
Q. What does abutment of the nerve root mean?,Hi. I have gone through your query with diligence and would like you to know that I am here to help you. For further information consult a neurologist online -->,
Q. Will Nano-Leo give permanent solution for erection problem?,Hi. For further doubts consult a sexologist online -->,
"Q. Every time I eat spicy food, I poop blood. Why?","Hello. I have gone through your information and test reports (attachment removed to protect patient identity). So, in view of that, there are a couple of things that I can opine upon: Hope that helps. For more information consult a general surgeon online -->",
Q. Will Kalarchikai cure multiple ovarian cysts in PCOD?,"Hello. I just read your query. See Kalarachi Kai choornam is helpful in amenorrhea. As far as small cysts are concerned they are unmatured eggs which failed to induce menstrual cycle previously, as a result, they got collected in the ovary and they will remain in the ovary. Now, you have got your periods you can start trying for conception. But I advise you to do it under the supervision of a nearby gynecologist because egg size is important while conception and that you can know by ovulation study. Ovulation study is performed under the supervision of a gynecologist. For gall stones, surgical intervention is required generally. Medicine is not of much help.",
Q. I masturbate only by rubbing the tip of the penis. Is it a wrong way?,Hi. For further doubts consult a sexologist online -->,
Q. Is it true that baldness is hereditary?,Hi. For further information consult an ayurveda specialist online -->,
Q. Can allergic asthma turn into permanent asthma?,"Hi. As per your symptoms, you are suffering from bronchial asthma with allergic rhinitis, but you need to confirm this by doing a spirometry with reversibility test. Asthma is a disease related to hypersensitivity of our respiratory system to some allergens which cause triggering, inflammation in the respiratory mucosa. Undoubtedly you need to take medications else symptoms will get worse as your age advances. So visit a chest physician. I am a practicing chest specialist so I know the pros and cons of the disease. See this asthma is a genetic disease acquired during childhood, and any genetic disease means in genes and currently we in our medical field we are under research for a permanent cure like answers in this genetic diseases field, so my opinion would be visiting a pulmonologist or a chest physician for proper work up and guidance. Chest physician can do a spirometry and total serum IgE levels and as per your need will prescribe you some inhaled medications like long-acting beta 2 agonists and inhaled corticosteroids and maybe some oral steroids as per need which can help you with minimum side effects. Maybe you will need those medications for some duration like three months a year at maybe long or on changing seasons. For more information consult a pulmonologist online -->",
Q. Can pain and popping sound during jaw movements indicate osteoarthritis?,"Hi. I went through all the history details and reports. It shows mild osteoarthritis which is not reversible. But if you maintain your weight and exercise, it will halt. Please do quadriceps exercise for knees and for shoulder, bench press. Take a lot of fruits and vegetables. The cracking noise is normal and you need not worry. I hope I have answered your questions. Please feel free to ask me if there is any doubt in this regard.",
Q. I have leg pain which moves around. Is it osteoarthritis?,"Hello. Osteoarthritis is a possibility. However, it is associated with pain and swelling of the knee joint and pain is predominantly while walking, especially going upstairs. NSAIDs (nonsteroidal anti-inflammatory drugs) may help. However, physiotherapy and weight reduction are important. It would have been better if you had uploaded a snapshot of the X-ray. For more information consult a rheumatologist online -->",
Q. Suffering from osteopenia and osteoarthritis. Taking AcuCal and FreeFlex. Is it safe to take SAM(S Adenosyl Methionine) to enhance mobility?,"Hi, Welcome to icliniq and thanks for the query. She can take SAM or MSM (Any one of them). SAM is a safe medication. It is a cartilage protective drug and will help her improve some of the pain in osteoarthritis. For osteoarthritis: you have to remember that these medications like free flex, collagen peptides, SAM and MSM are like to help to nourish cartilage and provide some relief. They do not actually replenish the cartilage. I normally advise to take these cartilage supplements for a period of 3 months and gap of 6 months and again restart them. Just check the medication freeflex might contain MSM. Regarding osteopenia, I advise her to continue calcium and consult local orthopaedic surgeon if he can help her with some medications that can build up calcium. If her mobility is restricted, then better to get an x-ray and check the current stage of osteoarthritis and depending on it, we can suggest further treatment. Consult an orthopaedician online -->",
Q. Do I have osteoarthritis?,Hello. 1. Osteoarthritis. 2. Overuse injury. 3. Rheumatological diseases (less likely). 1. Complete blood count (CBC). 2. Antinuclear antibody (ANA). 3. X-ray of the shoulder with Y-view and x-ray of the cervical and lumbar region. 1. Most likely degenerative joint disease (DJD). 2. Osteoarthritis of cervical and lumbar vertebrae and shoulder joint. 3. Less likely rotator cuff injury for shoulder and nerve impingement of the lumbar (lower back) area. 1. Ibuprofen 400-600 mg every 8 hours as needed for pain. Should take the tablet with food and do not take it empty stomach. 2. Muscle relaxant like Cyclobenzaprine 10 mg every 12 hours on as needed basis. You should not drive while taking it. 3. Physiotherapy would be very helpful. 1. Minimize your exercise to three times a week and strengthening exercise encouraged. 2. Use braces (knee brace and back support). Revert back with the reports to an orthopaedician and traumatologist online.--->,
Q. I am having skin tags in underarms and neck. Please help.,Hello. Please send a clear picture of the affected lesions for better evaluation and guidance.,
Q. Why do we have pain after deep tissue massage to tight calf muscle?,"Hello. I read your concern. Sometimes, usually, they try to break the trigger points, and it would have caused discomfort. The technique itself is pro-inflammatory techniques and will induce some more inflammation so that healing happens.  So do not worry. Now, I request you to ice your calf frequently like once in two hours for 15 minutes as of now and stretch it properly things should settle down fast. Tomorrow morning you might feel a lot of stiffness in the calf, do not worry as you have to stretch your calf gently and roll your calf over a foam roller or if have somebody ask them to massage it for few seconds. Things will be fine. You can walk without pain. I hope this is helpful to you. Kindly revert in case you need any further information in this regard.",
Q. I am getting scared for everything after my delivery. Kindly advice.,"Hello. Please do not worry. After delivery, for any woman, it is common to have a hormonal imbalance which could cause anxiety and depression symptoms. More over, the trauma associated with the childbirth also could trigger anxiety and depression. But both of the anxiety and depression conditions are normal and they are for a short time. Your symptoms should clear within three months.",
Q. What are the chances of getting pregnant with precum?,"Hello. The chances of getting pregnant with precum are very low. It also depends on the time of your cycles. If you are not in the middle of your cycles say day 13, 14 or 15 of the monthly periods, it should be a safe time.",
"Q. Why am I having small, round and itchy growth on shaft?","Hi. I see that the growth over the shaft of your penis has been disconcerting to you. It has a scabies look, which is caused by a small mite. For confirming the diagnosis, I need to know how long are you having this? Do you have itching over any other area in your body? Do any other people in your home have any recent itchy lesions over their body? Are you sexually active, and if so, does your partner have any genital lesions like white discharge, etc.? Please get back with the details, so that I can zero in on a diagnosis and prescribe the appropriate medicine for you.",
Q. How to manage unilateral paralysis of the diaphragm?,Hi. Traumatic or some cancer causing nerve compression. MRI Scan and spirometry. Unilateral diaphragmatic paralysis. For further information consult a pulmonologist online.--->,
Q. What does abutment of the nerve root mean?,Hi. I have gone through your query with diligence and would like you to know that I am here to help you. For further information consult a neurologist online -->,
Q. Will Nano-Leo give permanent solution for erection problem?,Hi. For further doubts consult a sexologist online -->,
"Q. Every time I eat spicy food, I poop blood. Why?","Hello. I have gone through your information and test reports (attachment removed to protect patient identity). So, in view of that, there are a couple of things that I can opine upon: Hope that helps. For more information consult a general surgeon online -->",
Q. Will Kalarchikai cure multiple ovarian cysts in PCOD?,"Hello. I just read your query. See Kalarachi Kai choornam is helpful in amenorrhea. As far as small cysts are concerned they are unmatured eggs which failed to induce menstrual cycle previously, as a result, they got collected in the ovary and they will remain in the ovary. Now, you have got your periods you can start trying for conception. But I advise you to do it under the supervision of a nearby gynecologist because egg size is important while conception and that you can know by ovulation study. Ovulation study is performed under the supervision of a gynecologist. For gall stones, surgical intervention is required generally. Medicine is not of much help.",
Q. I masturbate only by rubbing the tip of the penis. Is it a wrong way?,Hi. For further doubts consult a sexologist online -->,
Q. I took Diflucan to treat urinary candidiasis. When will I get cured completely?,"Hi. I suppose you have urine culture proven urinary candida infection for which this tablet Diflucan was started. Usually for urinary tract infection, it is given for 1 to 2 weeks depending on patient symptoms. You can continue till two weeks till sypmtoms subside and then repeat the urine culture test for documentation of complete resolution. You should also check for your blood sugar as these infections are common in diabetic person and high sugar can lead to recurring infection. Burning sensation in urine or achiness as you described is most probably due to infection. A sonography of abdomen and pelvis is advised to rule out other causes such as stone disease as cause of infection.",
Q. How to bring back the liver function to normal?,"Hello. Your fasting glucose is high so that you might also have diabetes. Should treat it adequately, apart from diet and lifestyle changes. Cholesterol is fine, and if you follow the changes in diet and lifestyle regimen, cholesterol will get normalized too. Excessive sleeping and always feeling tired is due to alcoholic fatty liver damages. Should stop drinking alcohol and increase water intake. Stinging nettle supplement will help detox your liver. Keep following up with gastroenterologist regularly.",
Q. I have chest and arm pain with fever and vomiting. What should I do?,"Hello. You have mentioned that you have diabetes. Patients with diabetes need not always be present with typical chest pain in case of any sudden cardiac event; symptoms like right sided pain, and persistent vomiting should not be taken lightly. And also you did not mention about history of any 1) cough, 2) abdominal pain, and 3) burning urination In addition to a coronary cardiac event, your symptoms also suggest the possibility of any lung infection as it can lead to fever chest pain and even vomitings sometimes.And as people with diabetes have a predisposition to infections, patients with fever and vomitings should be evaluated for urinary infection also if other symptoms are present. You need to get 1) ECG. 2) Chest X-ray. 3) Complete blood picture. 4) Complete urine examination is done. Without any delay and also chest and abdomen needs to be examined for any infection. You can contact me any further queries.",
